0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.0,0.008340988397746597,0.043487682827175675,0.02730801836216768,0.003471086936287507,0.039929831925138506,0.03965287682973579,0.03999999992607835,0.011485132541832829,0.039999999151292966,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.03999999999125677,0.016897196495462764,0.016008503201447914,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495202594,0.016897196495462764,0.04536477641486675,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.03999999975851833,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764,0.016897196495462764
0.008340988397746597,0.0,0.043180602453610765,0.030998294435138248,0.010111920884194983,0.04079075419526802,0.04049922604156773,0.03999999992607834,0.010508201077427545,0.03999999915067282,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.03999999999125676,0.01681951169993442,0.016630386167861125,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.016819511699674248,0.01681951169993442,0.04502558387827278,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.039999999756391916,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442,0.01681951169993442
0.043487682827175675,0.043180602453610765,0.0,0.016263430976828665,0.04496783929864041,0.004354430938758529,0.0043590017599185625,0.039999999926078375,0.0351429095237933,0.03999999915129299,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.0399999999912568,0.048496630637703084,0.04947178368158742,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.04849663063730841,0.048496630637703084,0.004379917073544633,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.03999999975851836,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084,0.048496630637703084
0.02730801836216768,0.030998294435138248,0.016263430976828665,0.0,0.028809985753161477,0.01342987932343155,0.013152200473823606,0.03999999992607836,0.023904932772309,0.03999999915129298,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.039999999991256786,0.03328272162926649,0.033307088572295064,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162887183,0.03328272162926649,0.019060999077945024,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.039999999758518354,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649,0.03328272162926649
0.003471086936287507,0.010111920884194983,0.04496783929864041,0.028809985753161477,0.0,0.04150057668487176,0.04123446720721832,0.03999999992607835,0.014557151969690124,0.03999999915172259,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.039999999991256766,0.014835831934669768,0.014660635363256513,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934476714,0.014835831934669768,0.0468419258691363,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.03999999975950456,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768,0.014835831934669768
0.039929831925138506,0.04079075419526802,0.004354430938758529,0.01342987932343155,0.04150057668487176,0.0,0.00032481699350401404,0.039999999926408514,0.03387065230985871,0.03999999916009869,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.03999999999132034,0.04461906563656193,0.04564504535197158,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563619196,0.04461906563656193,0.007357366644475481,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.03999999976634199,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193,0.04461906563656193
0.03965287682973579,0.04049922604156773,0.0043590017599185625,0.013152200473823606,0.04123446720721832,0.00032481699350401404,0.0,0.039999999926078375,0.03357912415615841,0.03999999915129299,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.0399999999912568,0.044668685255520736,0.045489964907827266,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.04466868525512607,0.044668685255520736,0.007323654322754851,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.03999999975851837,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736,0.044668685255520736
0.03999999992607835,0.03999999992607834,0.039999999926078375,0.03999999992607836,0.03999999992607835,0.039999999926408514,0.039999999926078375,0.0,0.03999999992607834,7.755295892829797e-10,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,6.517842301732022e-11,0.03999999993042813,0.03999999992618082,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999992987258,0.03999999993042813,0.03999999992608444,0.03999999993042813,0.03999999993042813,0.03999999993042813,1.7047466259248114e-10,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813,0.03999999993042813
0.011485132541832829,0.010508201077427545,0.0351429095237933,0.023904932772309,0.014557151969690124,0.03387065230985871,0.03357912415615841,0.03999999992607834,0.0,0.03999999915129296,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.039999999991256766,0.022194258012876424,0.023747264930101444,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.02219425801261625,0.022194258012876424,0.03803962496717549,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.039999999758518326,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424,0.022194258012876424
0.039999999151292966,0.03999999915067282,0.03999999915129299,0.03999999915129298,0.03999999915172259,0.03999999916009869,0.03999999915129299,7.755295892829797e-10,0.03999999915129296,0.0,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,8.407080123003e-10,0.039999999182879824,0.0399999991568539,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.03999999918232429,0.039999999182879824,0.03999999915219693,0.039999999182879824,0.039999999182879824,0.039999999182879824,6.083147918894526e-10,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824,0.039999999182879824
