s_FLUX_U	s_FLUX_B	s_FLUX_V	s_FLUX_R	s_FLUX_I	s_FLUX_G	s_FLUX_J	s_FLUX_H	s_FLUX_K	s_FLUX_u	s_FLUX_g	s_FLUX_r	s_FLUX_i	s_FLUX_z	tev_0.3TeV	tev_1TeV	tev_3TeV	tev_10TeV	tev_30TeV	xmm_SC_EP_1_FLUX	xmm_SC_EP_2_FLUX	xmm_SC_EP_3_FLUX	xmm_SC_EP_4_FLUX	xmm_SC_EP_5_FLUX	s_MAIN_ID	s_class	s_nan_spectra	tev_fermi_names	tev_classes	tev_glat	tev_glon	marked
0.0	0.17357393542383714	0.1697569569071721	0.0	0.0	0.16962886250217563	0.16314377008746306	0.16210697332074675	0.16178950175332063	0.0	0.0	0.0	0.0	0.0	4.384661650731319e-12	8.387051601131198e-13	5.811677681812758e-14	3.0238620271721587e-15	2.0056227731244315e-16	0.0	0.0	0.0	0.0	0.0	b'LS  IV -05   11'	B	False	b''	b'unid'	-0.19760440289974213	26.79511260986328	0
0.0	0.19954352269718797	0.19985690962784972	0.0	0.0	0.1998930826643963	0.20028004105858108	0.2004264439516341	0.0	0.0	0.0	0.0	0.0	0.0	3.335449432932719e-13	1.6880063442581848e-14	3.9924464149914343e-16	1.596978565996578e-17	1.596978565996578e-17	0.0	0.0	0.0	0.0	0.0	b'[M2002] LMC 164553'	B	False	b''	b'other'	-31.911823272705078	279.62399291992193	0
0.0	0.0	0.0	0.0	0.0	0.0	0.3641371620291415	0.33610789619398895	0.2997549417721377	0.0	0.0	0.0	0.0	0.0	4.386783599233232e-12	3.2034786375839674e-13	2.4018802523859586e-14	7.287258047288142e-16	0.0	0.0	0.0	0.0	0.0	0.0	b'GCIRS  1W'	B	False	b''	b'unid'	-0.04616236314177513	359.9442443847656	0
0.0	0.0	0.14316064602350745	0.1433191704102163	0.14213554904361755	0.14220474329553998	0.14272607527292258	0.14348030009219104	0.14297351586175536	0.0	0.0	0.0	0.0	0.0	2.371967822726244e-13	1.2004069657316668e-14	2.839183930302281e-16	1.1356735721209154e-17	1.1356735721209154e-17	0.0	5.678367860604575e-17	1.2492409293330056e-16	9.085388576967316e-17	0.0	b'[M2002] LMC 161594'	B	False	b''	b'other'	-31.911823272705078	279.62399291992193	0
0.0	0.20895724003635835	0.20797849979803062	0.0	0.0	0.0	0.197693007838871	0.1949813863073578	0.19038986601929078	0.0	0.0	0.0	0.0	0.0	1.2313376177094085e-14	7.417304539963716e-14	4.896071637127487e-15	1.4639416855198942e-16	0.0	0.0	0.0	0.0	0.0	0.0	b'Cl* NGC 2070    SMB     283'	B	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16871247764497824	0.16893680270497685	0.0	0.0	0.16733001677826642	0.165430078656781	0.16537469516367462	0.16421592905124738	0.0	0.0	0.0	0.0	0.0	1.0187063959042573e-14	6.136461248773385e-14	4.0506027102668025e-15	1.2111436675216747e-16	0.0	0.0	0.0	0.0	0.0	0.0	b'SSTISAGE1C J053736.75-690633.4'	B	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16812153082992845	0.16817113583517154	0.0	0.0	0.1670352334472021	0.1657568571211801	0.16558167675288743	0.16533356601331203	0.0	0.0	0.0	0.0	0.0	3.02622964705408e-13	1.5315162007771733e-14	3.6223183556701723e-16	1.4489273422680728e-17	1.4489273422680728e-17	0.0	0.0	0.0	0.0	0.0	b'CPD-69   416'	B	False	b''	b'other'	-31.911823272705078	279.62399291992193	0
0.0	0.25511217658476604	0.2541369914452859	0.0	0.0	0.0	0.0	0.24629617064767756	0.24445466132216057	0.0	0.0	0.0	0.0	0.0	1.47934148555429e-14	8.911224800693151e-14	5.882190054846287e-15	1.7587943685587475e-16	0.0	0.0	0.0	0.0	0.0	0.0	b'Cl* NGC 2070    SMB     455'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.20376031545207032	0.20285772640154162	0.0	0.0	0.0	0.19867304370724187	0.1975645224241614	0.1971443920148947	0.0	0.0	0.0	0.0	0.0	1.211891254745506e-14	7.300163965174603e-14	4.81874858227762e-15	1.4408218352325576e-16	0.0	0.0	0.0	0.0	0.0	0.0	b'Cl* NGC 2070    SMB     206'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.33933745082019334	0.3307949543613383	0.0	0.0	0.0	0.0	0.3298675948183181	0.0	0.0	0.0	0.0	0.0	0.0	2.0225063142068628e-14	1.2183129184649142e-13	8.04193395741475e-15	2.404564970655651e-16	0.0	0.0	0.0	0.0	0.0	0.0	b'Cl* NGC 2070    SMB     163'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1700164624223609	0.16961366279119827	0.0	0.16782193040448798	0.0	0.16366616981478008	0.16495548530718657	0.1639262892599123	0.0	0.0	0.0	0.0	0.0	9.946986401499548e-15	5.991843856118731e-14	3.9551425453784885e-15	1.1826007610766628e-16	0.0	0.0	0.0	0.0	0.0	0.0	b'OGLE LMC-ECL-21453'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16869477795140916	0.16822229590708143	0.0	0.16697988578854955	0.0	0.1659921109725867	0.1654977918947963	0.16461313748550185	0.0	0.0	0.0	0.0	0.0	1.0095246085449913e-14	6.081152199423008e-14	4.0140938860245416e-15	1.2002274077814633e-16	0.0	0.0	0.0	0.0	0.0	0.0	b'OGLE LMC-ECL-21400'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.0	0.0	0.0	0.0	0.0	0.3596556442380829	0.3302307479246494	0.31011360783508496	0.0	0.0	0.0	0.0	0.0	2.1680671201245935e-12	1.0960019008282236e-14	3.653339669427514e-15	2.338137388433639e-16	2.922671735542051e-17	0.0	0.0	0.0	0.0	0.0	b'[MCD2010] 18'	O	False	b''	b'unid'	-0.113205648958683	0.14061740040779114	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5289417437624319	0.4710582562306136	0.0	0.0	0.0	0.0	0.0	6.447394830504861e-12	4.708254040888126e-13	3.530119499268603e-14	1.0710314014772199e-15	0.0	0.0	0.0	0.0	0.0	0.0	b'GCIRS  8'	O	False	b''	b'unid'	-0.04616236314177513	359.9442443847656	0
0.0	0.0	0.0	0.0	0.0	0.0	0.3581000735862057	0.3306168049841114	0.311283121429683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[MCD2010] 13'	O	False	b''	b'unid'	-0.14797726273536682	0.054990474134683616	0
0.0	0.0	0.0	0.0	0.0	0.0	0.3581000735854071	0.33061680498337404	0.3112831214289888	0.0	0.0	0.0	0.0	0.0	2.2150914455799047e-12	1.1197736510686977e-14	3.7325788368957635e-15	2.3888504556133195e-16	2.986063069516652e-17	0.0	0.0	0.0	0.0	0.0	b'[MCD2010] 13'	O	False	b''	b'unid'	-0.113205648958683	0.14061740040779114	0
0.0	0.16587719140707924	0.1661087239331367	0.0	0.0	0.1663209201442481	0.16709067091113655	0.16728507739527124	0.16731741620905555	0.0	0.0	0.0	0.0	0.0	9.743374781790233e-15	5.8691927351314e-14	3.87418204665655e-15	1.158393302987046e-16	0.0	0.0	0.0	2.574207339971215e-17	1.2871036699856065e-16	1.6732347709812878e-16	b'VFTS 318'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16587719140707924	0.1661087239331367	0.0	0.0	0.1663209201442481	0.16709067091113655	0.16728507739527124	0.16731741620905555	0.0	0.0	0.0	0.0	0.0	9.743374781790233e-15	5.8691927351314e-14	3.87418204665655e-15	1.158393302987046e-16	0.0	0.0	0.0	2.574207339971215e-17	1.2871036699856065e-16	1.6732347709812878e-16	b'VFTS 318'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16587719140707924	0.1661087239331367	0.0	0.0	0.1663209201442481	0.16709067091113655	0.16728507739527124	0.16731741620905555	0.0	0.0	0.0	0.0	0.0	9.743374781790233e-15	5.8691927351314e-14	3.87418204665655e-15	1.158393302987046e-16	0.0	0.0	0.0	2.574207339971215e-17	1.2871036699856065e-16	1.6732347709812878e-16	b'VFTS 318'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16587719140707924	0.1661087239331367	0.0	0.0	0.1663209201442481	0.16709067091113655	0.16728507739527124	0.16731741620905555	0.0	0.0	0.0	0.0	0.0	9.743374781790233e-15	5.8691927351314e-14	3.87418204665655e-15	1.158393302987046e-16	0.0	0.0	0.0	2.574207339971215e-17	1.2871036699856065e-16	1.6732347709812878e-16	b'VFTS 318'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16587719140707924	0.1661087239331367	0.0	0.0	0.1663209201442481	0.16709067091113655	0.16728507739527124	0.16731741620905555	0.0	0.0	0.0	0.0	0.0	9.743374781790233e-15	5.8691927351314e-14	3.87418204665655e-15	1.158393302987046e-16	0.0	0.0	0.0	2.574207339971215e-17	1.2871036699856065e-16	1.6732347709812878e-16	b'VFTS 318'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16587719140707924	0.1661087239331367	0.0	0.0	0.1663209201442481	0.16709067091113655	0.16728507739527124	0.16731741620905555	0.0	0.0	0.0	0.0	0.0	9.743374781790233e-15	5.8691927351314e-14	3.87418204665655e-15	1.158393302987046e-16	0.0	0.0	0.0	2.574207339971215e-17	1.2871036699856065e-16	1.6732347709812878e-16	b'VFTS 318'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16587719140707924	0.1661087239331367	0.0	0.0	0.1663209201442481	0.16709067091113655	0.16728507739527124	0.16731741620905555	0.0	0.0	0.0	0.0	0.0	9.743374781790233e-15	5.8691927351314e-14	3.87418204665655e-15	1.158393302987046e-16	0.0	0.0	0.0	2.574207339971215e-17	1.2871036699856065e-16	1.6732347709812878e-16	b'VFTS 318'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16587719140707924	0.1661087239331367	0.0	0.0	0.1663209201442481	0.16709067091113655	0.16728507739527124	0.16731741620905555	0.0	0.0	0.0	0.0	0.0	9.743374781790233e-15	5.8691927351314e-14	3.87418204665655e-15	1.158393302987046e-16	0.0	0.0	0.0	2.574207339971215e-17	1.2871036699856065e-16	1.6732347709812878e-16	b'VFTS 318'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16587719140707924	0.1661087239331367	0.0	0.0	0.1663209201442481	0.16709067091113655	0.16728507739527124	0.16731741620905555	0.0	0.0	0.0	0.0	0.0	9.743374781790233e-15	5.8691927351314e-14	3.87418204665655e-15	1.158393302987046e-16	0.0	0.0	0.0	2.574207339971215e-17	1.2871036699856065e-16	1.6732347709812878e-16	b'VFTS 318'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16587719140707924	0.1661087239331367	0.0	0.0	0.1663209201442481	0.16709067091113655	0.16728507739527124	0.16731741620905555	0.0	0.0	0.0	0.0	0.0	9.743374781790233e-15	5.8691927351314e-14	3.87418204665655e-15	1.158393302987046e-16	0.0	0.0	0.0	2.574207339971215e-17	1.2871036699856065e-16	1.6732347709812878e-16	b'VFTS 318'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16587719140707924	0.1661087239331367	0.0	0.0	0.1663209201442481	0.16709067091113655	0.16728507739527124	0.16731741620905555	0.0	0.0	0.0	0.0	0.0	9.743374781790233e-15	5.8691927351314e-14	3.87418204665655e-15	1.158393302987046e-16	0.0	0.0	0.0	2.574207339971215e-17	1.2871036699856065e-16	1.6732347709812878e-16	b'VFTS 318'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16587719140707924	0.1661087239331367	0.0	0.0	0.1663209201442481	0.16709067091113655	0.16728507739527124	0.16731741620905555	0.0	0.0	0.0	0.0	0.0	9.743374781790233e-15	5.8691927351314e-14	3.87418204665655e-15	1.158393302987046e-16	0.0	0.0	0.0	2.574207339971215e-17	1.2871036699856065e-16	1.6732347709812878e-16	b'VFTS 318'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.16587719140707924	0.1661087239331367	0.0	0.0	0.1663209201442481	0.16709067091113655	0.16728507739527124	0.16731741620905555	0.0	0.0	0.0	0.0	0.0	9.743374781790233e-15	5.8691927351314e-14	3.87418204665655e-15	1.158393302987046e-16	0.0	0.0	0.0	2.574207339971215e-17	1.2871036699856065e-16	1.6732347709812878e-16	b'VFTS 318'	O	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.1697514008288078	0.1684878062664125	0.0	0.0	0.16833433220195845	0.16513364495552033	0.16438161131813078	0.16391120442909646	0.0	0.0	0.0	0.0	0.0	9.89276734747564e-15	5.959183501250975e-14	3.93358384622235e-15	1.176154638405392e-16	0.0	5.2273539484684115e-17	6.534192435585514e-17	1.3068384871171032e-17	0.0	0.0	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
