gev_nuFnu10000_100000	gev_nuFnu1000_3000	gev_nuFnu100_300	gev_nuFnu3000_10000	gev_nuFnu300_1000	gev_nuFnu30_100	tev_0.3TeV	tev_1TeV	tev_3TeV	tev_10TeV	tev_30TeV	xmm_SC_EP_1_FLUX	xmm_SC_EP_2_FLUX	xmm_SC_EP_3_FLUX	xmm_SC_EP_4_FLUX	xmm_SC_EP_5_FLUX	gev_1FGL_Name	gev_CLASS1	tev_fermi_names	tev_classes	marked
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11612298248577453	0.2883222096551384	0.24102064015670177	0.12028478158984882	0.22985312298221075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003774021774015295	0.0	0.004018860952924245	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
0.11600502462351951	0.2880293316152919	0.2407758111068132	0.12016259616716655	0.22961963790940923	0.0	0.0	0.0	0.0	0.0	0.0	5.727987194381949e-05	0.00034774384908695685	0.0006999820539361133	0.001506132568458924	0.002796460234373851	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	0
