gev_nuFnu10000_100000,gev_nuFnu1000_3000,gev_nuFnu100_300,gev_nuFnu3000_10000,gev_nuFnu300_1000,gev_nuFnu30_100,tev_0.3TeV,tev_1TeV,tev_3TeV,tev_10TeV,tev_30TeV,s_class,s_MAIN_ID,s_simbad,gev_1FGL_Name,gev_CLASS1,tev_fermi_names,tev_classes,marked
0.06439676706526118,0.20074131868419526,0.27527526138938413,0.18085453108007948,0.26350186913473683,0.0,0.010023404790109672,0.0029875415576191876,0.0013695936963645627,0.0005826194421972869,0.0002670931600525562,[],[],0,b'1FGL J1910.9+0906c',b'snr  ',b'',"b'snr,mc'",0
0.0783543659451254,0.2463043752253924,0.22041074837354696,0.177071705120333,0.2778588053356023,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0,b'1FGL J1922.9+1411 ',b'SNR  ',b'',"b'snr,mc'",0
0.28683467674988555,0.18934338646702334,0.135500414876117,0.22294632471753817,0.16537519718943597,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0,b'1FGL J2000.0+6508 ',b'bll  ',b'',b'hbl',0
0.20088417379397228,0.19869875521876887,0.1978967718974336,0.22896115678263176,0.17355914230719355,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0,b'1FGL J2001.1+4351 ',b'bll  ',b'',b'ibl',0
0.2615543314904245,0.1441419402110381,0.08055977735596871,0.20137537287505644,0.10355847272356448,0.0,0.16707175763534515,0.023211384154694842,0.015366536019865635,0.0027068586722391297,0.0004535688618030311,[],[],0,b'1FGL J2009.5-4849 ',b'BLL  ',b'',b'hbl',0
0.01820167483470486,0.18853369659897645,0.3786970364183865,0.07836020427825134,0.2933805409487747,0.0,0.027414797766735183,0.0066510047198270915,0.0030362296434828357,0.0028783165313121723,0.002846498259548943,[],[],0,b'1FGL J2015.7+3708 ',b'FSRQ ',b'',"b'pwn,snr'",0
0.016411674143456664,0.16999279581372095,0.3414549714370875,0.07065405519591643,0.2645287250655584,0.0,0.006787539740149422,0.01572124218781205,0.02909972392754657,0.046848507556416584,0.03850076493233526,[],[],0,b'1FGL J2015.7+3708 ',b'FSRQ ',b'',b'unid',0
0.009411665739700637,0.31290687162905756,0.22504846706821716,0.1338607566331379,0.31877223892988676,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0,b'1FGL J2021.0+3651 ',b'PSR  ',b'',"b'pwn,unid'",0
0.02240902363227255,0.362260577359651,0.11173045905821703,0.25394719383192343,0.24965274611793595,0.0,0.0,0.0,0.0,0.0,0.0,['B0Ve'],"[""b'[MT91] 213'"" ""b'Schulte 21'""]",1,b'1FGL J2032.2+4127 ',b'PSR  ',b'',b'unid',1
0.23708332918344008,0.18479185409081314,0.09068982762304349,0.22403501593058092,0.14437597245135467,0.0,0.10062087854234122,0.01348077068718716,0.004679781710222282,0.00023028639546361415,1.2283385553615575e-05,[],[],0,b'1FGL J2158.8-3013 ',b'bll  ',b'',b'hbl',0
0.033690370886369586,0.12223389331939535,0.19805055780399625,0.08030144591761283,0.16331980817815084,0.0,0.3648871856739146,0.03230183423943174,0.0045954865823648015,0.0005422702162176839,7.71471825461345e-05,[],[],0,b'1FGL J2202.8+4216 ',b'BLL  ',b'',b'lbl',0
0.014312060459271879,0.2810736518440568,0.24731755105581998,0.14677616196766596,0.31052057467318533,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0,b'1FGL J2229.0+6114 ',b'PSR  ',b'',"b'pwn,snr'",0
0.33795724152721507,0.20424454572792672,0.08782298495046544,0.24752064314146904,0.12245458465292372,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0,b'1FGL J2244.0+2021 ',b'bll  ',b'',b'ibl',0
0.18698617165063422,0.14291091274976062,0.2209665688855955,0.14494971016729977,0.12146426785173038,0.0,0.15078755865020835,0.02807225693117846,0.0034685341671877143,0.00035068876569196143,4.333018071306177e-05,[],[],0,b'1FGL J2250.1+3825 ',b'bll  ',b'',b'hbl',0
0.17030577914181963,0.22242449023290192,1.3664411524180973e-06,0.274479781892324,0.10417110271636681,0.0,0.14756121051114787,0.05029885243835977,0.027396488914910203,0.0030001076691227617,0.0003608200418945051,[],[],0,b'1FGL J2323.4+5849 ',b'snr  ',b'',b'snr',0
0.19203190686666122,0.14401212223183923,0.07314549100320832,0.14993431401316445,0.09442977670307232,0.0,0.2236139102743098,0.0762227623173531,0.041516574666396036,0.004546356083774495,0.000546785840221032,[],[],0,b'1FGL J2347.1+5142 ',b'bll  ',b'',b'hbl',0
