gev_nuFnu10000_100000	gev_nuFnu1000_3000	gev_nuFnu100_300	gev_nuFnu3000_10000	gev_nuFnu300_1000	gev_nuFnu30_100	tev_0.3TeV	tev_1TeV	tev_3TeV	tev_10TeV	tev_30TeV	s_MAIN_ID	s_simbad	s_class	gev_1FGL_Name	gev_CLASS1	gev_GLON	gev_GLAT	gev_RAJ2000	gev_DEJ2000	tev_fermi_names	tev_classes	tev_glat	tev_glon	tev_pos_dec	tev_pos_ra	marked
0.055155110782474245	0.20147697712246515	4.369498540187097e-06	0.23506636333506994	0.02824918310393472	0.0	0.39161899393791305	0.07284047730647282	0.013192822536016178	0.002028332110388688	0.0003673702667250797	[]	0	[]	b'                  '	b'bll  '	74.62692260742188	-78.07839965820312	3.476099967956543	-18.8966007232666	b''	b'hbl'	-78.0869369506836	74.63201141357422	-18.90184622190011	3.483564191574319	0
0.06911918933105961	0.07317178809761558	0.003406568129370379	0.03832470030116805	0.1456156791702925	0.0	0.1340719623462473	0.020429392956523615	0.00645167893375797	0.05937935640261603	0.45002968433134893	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	6.432600021362305	64.06929779052734	b''	b'snr'	1.4129304885864258	120.09236145019531	64.14080215316578	6.3397230531816575	0
0.35818990642305176	0.17817878277840135	0.09673682307184085	0.26890776267786665	0.0979867250488394	0.0	0.0	0.0	0.0	0.0	0.0	[]	0	[]	b'1FGL J0033.5-1921 '	b'bll  '	94.21208190917969	-81.22408294677734	8.402199745178223	-19.363800048828125	b''	b'hbl'	-81.21610260009766	94.17464447021484	-19.359206924141734	8.393293004159592	0
0.2690050315250538	0.15746231422591359	0.13972442531018417	0.22056105922235503	0.21324716971649335	0.0	0.0	0.0	0.0	0.0	0.0	"[""b'LS   I +59   48'""]"	1	['B']	b'1FGL J0035.9+5951 '	b'bll  '	120.98583221435548	-2.9813830852508545	8.989100456237793	59.8317985534668	b''	b'hbl'	-2.9781200885772705	120.97542572021484	59.8344985538956	8.968984001110746	0
0.07914145862299454	0.1777053639818046	0.3203746001446098	0.176375955506898	0.2464026217436931	0.0	0.0	0.0	0.0	0.0	0.0	[]	0	[]	b'1FGL J0047.3-2512 '	b'sbg  '	97.50171661376952	-87.95155334472656	11.88659954071045	-25.274999618530273	b''	b'galaxy'	-87.96454620361328	97.36385345458984	-25.288797978695346	11.888061642020118	0
0.42772531889205156	0.1472365191880742	0.10414751993308131	0.2310656997159631	0.08982494227082985	0.0	0.0	0.0	0.0	0.0	0.0	[]	0	[]	b'1FGL J0136.5+3905 '	b'bll  '	132.41331481933594	-22.94395446777344	24.13050079345703	39.09629821777344	b''	b'hbl'	-22.93984603881836	132.41645812988278	39.09977843750721	24.13583164501823	0
0.18480322714989567	0.13929444583657286	0.0929666692493171	0.07216215168270071	0.06466379141322667	0.0	0.27090728214629545	0.07249193003732102	0.04900780712289432	0.03200607862609216	0.021696616735683974	[]	0	[]	b'                  '	b'bll  '	152.35736083984375	-57.52471542358398	28.16200065612793	1.8075000047683718	b''	b'hbl'	-57.54093551635742	152.3774871826172	1.7881609382577623	28.165053677332672	0
0.006631102571353926	0.23567572978735563	0.3527876089545942	0.08705421031855798	0.31785134836813833	0.0	0.0	0.0	0.0	0.0	0.0	[]	0	[]	b'1FGL J0205.6+6449 '	b'PSR  '	130.718505859375	3.0701370239257812	31.395700454711914	64.81500244140625	b''	b'pwn'	3.083847999572754	130.71781921386722	64.82829854275982	31.40432508117465	0
0.08001305889356027	0.16735945473610425	0.36396202431048746	0.1393245781972536	0.2493408838625945	0.0	0.0	0.0	0.0	0.0	0.0	[]	0	[]	b'1FGL J0221.0+3555 '	b'FSRQ '	142.60679626464844	-23.48119926452637	35.28010177612305	35.94070053100586	b''	b'blazar'	-23.486858367919922	142.60171508789062	35.93710054317489	35.272806319967266	0
0.19321474980864634	0.21074715237568373	0.1453232167587172	0.23005733750791943	0.19286506904427228	0.0	0.021035877534779975	0.005001274942115022	0.0013483324926805516	0.0003205657333825727	8.642380180300688e-05	[]	0	[]	b'1FGL J0222.6+4302 '	b'BLL  '	140.15046691894528	-16.766998291015625	35.673500061035156	43.032901763916016	b''	b'ibl'	-16.766897201538086	140.14295959472656	43.035521425118844	35.66506033147013	0
