xmm_SC_EP_1_FLUX	xmm_SC_EP_2_FLUX	xmm_SC_EP_3_FLUX	xmm_SC_EP_4_FLUX	xmm_SC_EP_5_FLUX	gev_nuFnu10000_100000	gev_nuFnu1000_3000	gev_nuFnu100_300	gev_nuFnu3000_10000	gev_nuFnu300_1000	gev_nuFnu30_100	tev_0.3TeV	tev_1TeV	tev_3TeV	tev_10TeV	tev_30TeV	xmm_IAUNAME	xmm_WEBPAGE_URL	s_MAIN_ID	s_simbad	s_class	gev_1FGL_Name	gev_CLASS1	gev_GLON	gev_GLAT	tev_fermi_names	tev_classes	tev_glat	tev_glon	marked
3.7943883829908836e-05	0.0012539684564882203	0.0005341196496049437	0.0004803245695001123	0.00010016135834499053	0.06895285276347281	0.07299569887848353	0.0033983701621289513	0.0382324712232002	0.14526525242926122	0.0	0.13374931576659072	0.020380229256324614	0.006436152852804194	0.0592364589174876	0.448946679832478	b'3XMM J002516.9+640658'	b'http://xmm-catalog.irap.omp.eu/source/204123801010072/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
3.4158528712713646e-05	0.0025300810277282286	0.004219402897014919	0.0028051182763261153	6.929703134879432e-08	0.06845641717297295	0.07247015625878954	0.003373903126603087	0.037957211264151594	0.14421939517348958	0.0	0.1327863690879478	0.020233498979912532	0.006389814881074592	0.05880997784696978	0.4457144261812752	b'3XMM J002518.1+640708'	b'http://xmm-catalog.irap.omp.eu/source/200962101010070/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
2.8589618519180064e-05	0.0012409067439311157	0.0011703784650925065	0.0	1.072418688353237e-06	0.06895047303620022	0.0729931796229569	0.0033982528762758935	0.03823115172950529	0.1452602389792137	0.0	0.13374469975896142	0.020379525886044213	0.006435930725831046	0.05923441452612209	0.44893118561265805	b'3XMM J002520.7+640616'	b'http://xmm-catalog.irap.omp.eu/source/203105902010063/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.00019293472983669997	0.000678455981564936	0.0035614742210962774	0.009874415635145059	0.00010926529007971899	0.06812272936841977	0.07211690365901474	0.0033574571837158545	0.037772190501792785	0.14351640405393054	0.0	0.13213910775284776	0.020134871676120453	0.006358668008550145	0.058523311188035665	0.4435418107498496	b'3XMM J002523.6+640917'	b'http://xmm-catalog.irap.omp.eu/source/203105901010036/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.010241523998896485	0.15784029654451243	0.33340602020265414	0.22413355511797334	0.013115462433336243	0.018058296556571353	0.019117091242381958	0.0008900106919033474	0.010012831605494793	0.038044009821192444	0.0	0.03502806209681692	0.005337447386898886	0.001685585907490264	0.015513637206027484	0.11757616918784985	b'3XMM J002524.3+640902'	b'http://xmm-catalog.irap.omp.eu/source/200962101010039/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.0004058439438243593	0.006718373138425495	0.020712216984238634	0.019768432652187435	0.0005155890445055108	0.06579314243846739	0.06965072830535138	0.003242642518396748	0.03648049825568851	0.13860858632235282	0.0	0.12762035841308178	0.019446321256490567	0.00614122120302782	0.05652199470959777	0.42837405081436375	b'3XMM J002524.4+640932'	b'http://xmm-catalog.irap.omp.eu/source/200962101010038/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.00022786016689096684	0.0033641246322956004	0.003325921942658401	0.000591873267833524	2.1117075436970653e-05	0.06859865982960078	0.07262073889191856	0.0033809136153746563	0.03803608092738207	0.14451906247648183	0.0	0.13306228019581823	0.020275541300656653	0.006403092003681631	0.05893217658056754	0.44664055709340256	b'3XMM J002525.0+640657'	b'http://xmm-catalog.irap.omp.eu/source/200962101010060/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.007067278920473407	0.10529077214634902	0.17866087663209404	0.0674016113051953	0.0	0.044345452235493965	0.04694551636777355	0.0021855841442872184	0.024588340562052353	0.09342402895462644	0.0	0.08601781733676635	0.013107078921519614	0.004139264692838964	0.038096575475073134	0.28872980230545653	b'3XMM J002525.5+640546'	b'http://xmm-catalog.irap.omp.eu/source/200962101010040/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.00019749564303320015	0.002500255350009384	0.0004258230986241529	0.0	0.0	0.0689032904220281	0.07294323059607294	0.0033959274614199803	0.03820499026023643	0.14516083780749572	0.0	0.13365317863824364	0.020365580233976138	0.0064315266365927316	0.059193880583376976	0.4486239832688906	b'3XMM J002525.6+640609'	b'http://xmm-catalog.irap.omp.eu/source/203105901010056/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.0061345293029582545	0.07622867228017044	0.14533806842629582	0.06616355177015272	0.0028311966234247986	0.04861180106129096	0.05146200990962486	0.0023958529289676246	0.02695391431532316	0.10241208694341776	0.0	0.0942933449386385	0.014368073407932723	0.004537491482097454	0.04176173778262705	0.3165076688270778	b'3XMM J002525.8+640536'	b'http://xmm-catalog.irap.omp.eu/source/203105901010038/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.0006702469364826496	0.006340862593822276	0.015318201839542491	0.012918067334792465	0.00047705708164500594	0.0666499452902021	0.07055776725235467	0.003284870404981082	0.03695557200623036	0.14041364119029712	0.0	0.12928231713666757	0.019699564419695507	0.006221196343975206	0.057258062397779856	0.4339526277715316	b'3XMM J002525.8+640822'	b'http://xmm-catalog.irap.omp.eu/source/200962101010046/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.006315072084872568	0.07766981841702825	0.17616010717619057	0.13423539036625928	0.011628786593653361	0.04105616431910816	0.04346337080531575	0.0020234702148165824	0.02276452036364195	0.08649437745600966	0.0	0.07963751557194988	0.01213487198389001	0.003832238094833499	0.03527079291905402	0.26731350363337647	b'3XMM J002526.4+640749'	b'http://xmm-catalog.irap.omp.eu/source/200962101010045/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.0008154019335964182	0.013151751576221232	0.023109097454576753	0.017313438356285498	0.0	0.06535981809724602	0.06919199727594764	0.0032212859471641942	0.03624023175847936	0.1376956876200005	0.0	0.12677982996762102	0.01931824462060821	0.006100774120954099	0.05614973165581583	0.42555270961548325	b'3XMM J002526.7+640658'	b'http://xmm-catalog.irap.omp.eu/source/203105901010064/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
2.3062267783958047e-05	0.00028744911024674446	0.0031762283351799113	0.004246025435461769	3.419200764442625e-05	0.06858234354884592	0.0726034659544103	0.003380109460659485	0.0380270339959002	0.14448468842888887	0.0	0.13303063115884067	0.020270718736700735	0.00640156901989316	0.05891815948546725	0.4465343230540766	b'3XMM J002527.2+640734'	b'http://xmm-catalog.irap.omp.eu/source/200962101010067/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.0006727976897323991	0.0072414029316469645	0.019286490975820164	0.01568939196924774	0.0003001265611569659	0.06613391702000149	0.07001148319426703	0.003259437736048873	0.03666944844208315	0.13932650738905378	0.0	0.12828136612029262	0.01954704318195196	0.0061730295649331255	0.056814749522345144	0.4305928077014186	b'3XMM J002528.0+640700'	b'http://xmm-catalog.irap.omp.eu/source/200962101010059/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.00019006681606815957	0.0	0.0011936906707440112	0.004262994009388311	0.0	0.06872889044528828	0.0727586051936957	0.003387332085688948	0.038108290242401	0.1447934236160674	0.0	0.1333148912922701	0.020314033251279895	0.006415247906085767	0.05904405593300614	0.44748847853801627	b'3XMM J002528.1+640737'	b'http://xmm-catalog.irap.omp.eu/source/200962101010078/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.00017596360696999275	0.0029220180512613105	0.0026722442613721672	0.0007625293985578198	0.0	0.06866765057937013	0.07269377470978151	0.003384313853306556	0.03807433441145866	0.14466440756778512	0.0	0.1331961030212135	0.02029593273104008	0.006409531693892394	0.05899144559628785	0.4470897505177029	b'3XMM J002528.2+640606'	b'http://xmm-catalog.irap.omp.eu/source/203105901010055/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
7.625432776355145e-05	0.0006631951526130195	0.005019122072088393	0.004072801297501991	0.00010608994162982482	0.06843231995889687	0.07244464617600092	0.0033727154853377215	0.0379438500179261	0.14416862877666461	0.0	0.1327396272090351	0.02022637662416325	0.006387565614410421	0.05878927625777607	0.4455575310881921	b'3XMM J002528.9+640712'	b'http://xmm-catalog.irap.omp.eu/source/203105901010063/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.00563705248988521	0.08577870563372444	0.14321577118088633	0.08217656748863159	0.015283462374907715	0.046165289977677396	0.04887205490116534	0.002275275607875633	0.025597390823505487	0.09725794123531767	0.0	0.08954779532996392	0.01364496399673521	0.004309130817394718	0.03965997335247682	0.30057862478985253	b'3XMM J002529.4+640631'	b'http://xmm-catalog.irap.omp.eu/source/204123801010042/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.00010345422014817004	0.0011646392851625356	0.004636405755603878	0.004684285378239282	0.0005932189025101138	0.06834629831116276	0.07235358090395816	0.00336847587248284	0.037896153366667185	0.14398740413008848	0.0	0.1325727691884537	0.02020095141212972	0.006379536237071009	0.058715376229020254	0.4449974508073019	b'3XMM J002529.7+640836'	b'http://xmm-catalog.irap.omp.eu/source/200962101010068/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.00020419489348306164	0.003157421884339451	0.0038963150808102027	0.00032185245358864795	0.0002821145914510832	0.06857578125223503	0.07259651889699119	0.0033797860351287966	0.038023395381886725	0.14447086342186607	0.0	0.13301790213246412	0.02026877913443603	0.006400956486221811	0.05891252190561353	0.4464915964494843	b'3XMM J002530.9+641025'	b'http://xmm-catalog.irap.omp.eu/source/204123801010030/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.0015236205635367488	0.02303531530424438	0.03929441485276195	0.012407055737313578	0.00623979750658832	0.0634168421133901	0.06713510065511914	0.003125525563878545	0.03516290470944546	0.1336023559383222	0.0	0.12301099810676851	0.01874396387074062	0.005919414105809825	0.05448054738812274	0.4129021435839579	b'3XMM J002530.9+641006'	b'http://xmm-catalog.irap.omp.eu/source/203105902010030/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.00871612549238553	0.1557666193477741	0.35648067631547925	0.3185500961420836	0.06659308877028561	0.0064898352721211	0.0068703475245576445	0.0003198542433271412	0.003598436182703095	0.013672350327010798	0.0	0.01258847157581136	0.0019181850406583291	0.0006057700316500696	0.0055753293021389635	0.04225481443201324	b'3XMM J002531.1+641114'	b'http://xmm-catalog.irap.omp.eu/source/200962101010009/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.002293883055074015	0.045562662854204586	0.08923296300687589	0.04125055667506904	0.026730885073532037	0.05494485146576198	0.05816637995059751	0.0027079799645761374	0.03046541757646568	0.11575413341114657	0.0	0.10657769757041305	0.016239917921425456	0.005128627001428446	0.047202375335270226	0.35774166913815936	b'3XMM J002531.3+640634'	b'http://xmm-catalog.irap.omp.eu/source/205111801010047/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.009276501402640415	0.1103742208114089	0.28467373071863095	0.2388195471781128	0.0760729358674699	0.01940749776307348	0.020545398861997775	0.0009565066371634123	0.010760926778276758	0.04088641656704097	0.0	0.03764513638698628	0.005736227550436795	0.0018115221791050566	0.016672717630365284	0.1263607136672913	b'3XMM J002532.0+640545'	b'http://xmm-catalog.irap.omp.eu/source/203105902010040/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.0004834012764010337	0.005425210147579731	0.009485511364052422	0.006244818157137663	0.0010366776378598881	0.06755186895702021	0.0715125725396757	0.003329322089791668	0.037455664014829804	0.14231375356971798	0.0	0.13103179766540532	0.01996614383395863	0.0063053831230358995	0.058032892765124466	0.43982498285840954	b'3XMM J002532.5+640859'	b'http://xmm-catalog.irap.omp.eu/source/200962101010055/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.005381483746407766	0.07167633334054858	0.16807773484187283	0.10615544847348647	0.0634934198479552	0.04044962645620734	0.042821270392870425	0.0019935767427864365	0.02242821170548268	0.08521656410629327	0.0	0.07846100117264296	0.011955599042986998	0.0037756230275782844	0.03474972448232273	0.26336438262055795	b'3XMM J002533.3+640629'	b'http://xmm-catalog.irap.omp.eu/source/203105902010048/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
3.7216159980082e-05	0.0001818396814649164	0.002642590821698951	0.0010634836585450124	0.0025246415637942467	0.06867338632696475	0.07269984675593305	0.003384596542023583	0.038077514726646014	0.1446764912566944	0.0	0.1332072287728749	0.02029762803219514	0.006410067076356853	0.058996373099112355	0.4471270955257157	b'3XMM J002533.5+640710'	b'http://xmm-catalog.irap.omp.eu/source/200962101010071/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
4.031316238204871e-06	6.686118085341533e-05	0.0009483092139748468	0.00470457246096935	0.0035190313761285967	0.06848033410442586	0.07249547548861783	0.0033750818825640343	0.03797047254859268	0.1442697817629576	0.0	0.1328327612688201	0.020240568049959426	0.006392047319914056	0.0588305245578115	0.4458701474681725	b'3XMM J002534.2+640642'	b'http://xmm-catalog.irap.omp.eu/source/200962101010069/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.0002871532143310397	0.00247647313512515	0.0040219509448658165	0.003054356849511423	8.95129373686591e-05	0.06843287399830127	0.07244523269986337	0.0033727427914012863	0.037944157217624674	0.14416979598977778	0.0	0.1327407018910573	0.02022654038026073	0.006387617329200314	0.05878975222550042	0.44556113839581074	b'3XMM J002534.5+640903'	b'http://xmm-catalog.irap.omp.eu/source/200962101010049/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.00010326554275337265	0.0008731153321673004	0.0019029731141036862	0.0007163322998947936	0.0006507870349811054	0.06882567653739564	0.07286106605139697	0.003392102228682959	0.038161955483692674	0.14499732607315424	0.0	0.133502629334661	0.02034264008431026	0.006424282051271398	0.05912720354966196	0.4481186452818726	b'3XMM J002534.9+640803'	b'http://xmm-catalog.irap.omp.eu/source/200962101010079/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
5.27939892952234e-05	0.0001344071973032178	0.0015605254616318132	0.003956148947866567	0.004564066860369479	0.06840947747237068	0.07242046438799252	0.003371589683843972	0.03793118448381434	0.14412050575581267	0.0	0.1326953191518505	0.02021962512522549	0.006385433465718547	0.05876965258797197	0.44540880542893296	b'3XMM J002535.0+640640'	b'http://xmm-catalog.irap.omp.eu/source/200962101010054/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.006076712767841113	0.0788005845922348	0.2571937277186289	0.20334628819185402	0.06955221558668771	0.026612994033143062	0.028173368045582653	0.0013116325318313655	0.014756177413363564	0.05606647355670976	0.0	0.051621790829209105	0.007865938795210737	0.002484092979526609	0.02286286157185273	0.17327514138632394	b'3XMM J002535.3+640556'	b'http://xmm-catalog.irap.omp.eu/source/200962101010050/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
0.0014735081565068187	0.013360033142701693	0.09376690896890373	0.0844855328288455	0.02050718755369291	0.05435580252903596	0.05754279387566833	0.002678948441580704	0.030138806049605626	0.11451316455986182	0.0	0.10543510681335769	0.016065814140471667	0.005073644374276596	0.04669633139738626	0.35390641716810467	b'3XMM J002535.3+640617'	b'http://xmm-catalog.irap.omp.eu/source/204123801010043/'	[]	0	[]	b'                  '	b'snr  '	120.12599182128906	1.3377548456192017	b''	b'snr'	1.4129304885864258	120.09236145019531	0
