gev_nuFnu10000_100000	gev_nuFnu1000_3000	gev_nuFnu100_300	gev_nuFnu3000_10000	gev_nuFnu300_1000	gev_nuFnu30_100	tev_0.3TeV	tev_1TeV	tev_3TeV	tev_10TeV	tev_30TeV	s_MAIN_ID	s_class	s_simbad	gev_1FGL_Name	gev_CLASS1	tev_fermi_names	tev_classes	tev_glon	tev_glat	marked
0.2452255245739045	0.09159413425580935	0.004979112832824004	0.15043219689130002	0.12309511149104035	0.0	0.32981361852606583	0.0436516630512126	0.00919108214563164	0.0016666371988681892	0.00035091903334339087	[]	[]	0	b'1FGL J0416.8+0107 '	b'bll  '	b''	b'hbl'	191.8144989013672	-33.1590576171875	0
0.25210206986634287	0.18729277854207685	0.13086550923495138	0.2392225853703187	0.14518156392400103	0.0	0.04199812526576603	0.0029335783947373097	0.00036085550738480744	3.804904450294427e-05	4.8848499180490706e-06	[]	[]	0	b'1FGL J0449.5-4350 '	b'bll  '	b''	b'hbl'	248.80523681640625	-39.91876983642578	0
0.5711049812282009	0.09498108066859691	0.035517053061010856	0.20287211438222985	0.09552477065996154	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J0507.9+6738 '	b'bll  '	b''	b'hbl'	143.79489135742188	15.88968563079834	0
0.2054186290327605	0.17135937997341355	0.13203139818404674	0.1987410721628569	0.1477701488191344	0.0	0.12004287544568863	0.018473493683511578	0.004789320490170305	0.0010908701505709891	0.0002828120578463166	[]	[]	0	b'1FGL J0521.7+2114 '	b'bll  '	b''	b'ibl'	183.60418701171875	-8.708333969116211	0
0.5245244793233406	0.1221455859063376	3.798652792805508e-05	0.11562710046668365	0.09570316199853617	0.0	0.03014176429759801	0.03632081476461442	0.043058140721743465	0.02261958664238792	0.009821379350830073	[]	[]	0	b'                  '	b'     '	b''	b'snr,mc'	280.30697631835943	-32.78403854370117	0
0.45296448817007867	0.1406564956913674	0.06139878990442506	0.2519279011969211	0.0930523250372078	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'                  '	b'PWN  '	b''	b'psr'	184.55746459960938	-5.784365653991699	0
0.016936826481066737	0.23758617976985186	0.317373014224499	0.13009105826790515	0.2980129212566772	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J0534.5+2200 '	b'PSR  '	b''	b'psr'	184.55746459960938	-5.784365653991699	0
0.2473542736782558	0.07680952091944841	0.033528573383064836	0.13757246902863976	0.0508138957352638	0.0	0.24204722061336995	0.1214094231979731	0.0619742891022487	0.02527677332676256	0.003213561014972974	[]	[]	0	b'                  '	b'PWN  '	b''	b'pwn'	184.55746459960938	-5.7843570709228525	0
0.014451648367157077	0.20272463266765506	0.2708041679428202	0.11100250875810455	0.25428482435509453	0.0	0.07824292026258392	0.039246175991332975	0.020033484988051634	0.0081708377187292	0.001038798948470925	[]	[]	0	b'1FGL J0534.5+2200 '	b'PSR  '	b''	b'pwn'	184.55746459960938	-5.7843570709228525	0
0.34773103854223614	0.09431081528575656	0.14018278750855817	0.36251726915950694	0.05525808950394226	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'                  '	b'bll  '	b''	b'hbl'	237.56539916992188	-26.14487648010254	0
0.09120028545424665	0.2636407519656285	0.15347605666490235	0.215758104866981	0.2595736059400927	0.0	0.013874133327016064	0.0022865648022559245	0.00017870465012787966	1.0937515908418454e-05	8.548128405342566e-07	"[""b'HD  43582'""]"	['B0Ve']	1	b'1FGL J0617.2+2233 '	b'SNR  '	b''	b'snr'	189.0648193359375	3.234989643096924	0
0.0725982797632218	0.12666083277734497	0.22495587979513368	0.1255618463942721	0.11270541751527342	0.0	0.28638678372526954	0.04719876363176908	0.003688781762477132	0.00022576977812779986	1.764485711053193e-05	"[""b'HD  43582'""]"	['B0Ve']	1	b'                  '	b'     '	b''	b'snr'	189.0648193359375	3.234989643096924	0
0.008105828266169336	0.383473118752654	0.1306135046912999	0.19503408124619503	0.2827734670436816	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J0633.9+1746 '	b'PSR  '	b''	b'psr,pwn'	195.13385009765625	4.26581335067749	0
0.2469804731059206	0.1561872410261115	0.018993934369200702	0.2081594380984918	0.08673811379575763	0.0	0.277634034438563	0.005199457556542934	0.00010579576461858355	1.4816960393736087e-06	3.014875373308827e-08	[]	[]	0	b'1FGL J0648.8+1516 '	b'bll  '	b'1FGL J0648.8+1516'	b'hbl'	198.9869079589844	6.327681541442871	0
0.380233788315035	0.15740848445036534	0.07758727909308832	0.2655012802797882	0.11926916786172308	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J0650.7+2503 '	b'bll  '	b''	b'hbl'	190.28245544433602	10.995633125305176	0
0.22752631468310805	0.06250556257585194	0.07394803438756858	0.08084423227161135	0.050094952411361714	0.0	0.20585488417502243	0.13463058651580734	0.04747993087864322	0.05475455845318706	0.062360943647838174	[]	[]	0	b'1FGL J0710.6+5911 '	b'bll  '	b'1FGL J0710.6+5911'	b'hbl'	157.40428161621094	25.42650604248047	0
0.09744091593480102	0.201004896359593	0.18975070491919113	0.17726738614729953	0.19912396128605409	0.0	0.1239729883945216	0.010487853326318455	0.0008870804774912554	5.920545649244353e-05	5.007698237313221e-06	[]	[]	0	b'1FGL J0721.9+7120 '	b'BLL  '	b''	b'ibl'	143.98104858398438	28.017559051513672	0
0.25268866532132483	0.18325617905963	0.15645693171379296	0.2070363840598781	0.13033458839717987	0.0	0.06308036075724775	0.006569828261600077	0.0005393614846092963	3.4840641629276604e-05	2.8603031077299784e-06	[]	[]	0	b'1FGL J0809.5+5219 '	b'bll  '	b''	b'hbl'	166.2450714111328	32.910388946533196	0
0.008222666577076449	0.004263438195506282	1.4915413307309811e-05	0.02278537374756179	4.9751570044422636e-06	0.0	0.004930622045523819	0.13906685232943447	0.2515990717720735	0.29903361399327494	0.2700784707692369	[]	[]	0	b'                  '	b'     '	b''	b'pwn'	263.33193969726557	-3.1061031818389893	0
0.033031372022183876	0.10564328998835579	0.2715825956158608	0.06600054350132932	0.16967096506142962	0.0	0.0018096566934076113	0.05104087432082877	0.09234290117629648	0.1097525172524773	0.09912528436783025	[]	[]	0	b'                  '	b'PWN  '	b''	b'pwn'	263.33193969726557	-3.1061031818389893	0
0.013645556388540972	0.32678075427369724	0.1775077886832454	0.17094112277148443	0.2966409261529082	0.0	7.402690963520833e-05	0.0020879088308928006	0.0037774344856308876	0.004489602755308776	0.004054878748656049	[]	[]	0	b'1FGL J0835.3-4510 '	b'PSR  '	b''	b'pwn'	263.33193969726557	-3.1061031818389893	0
0.42351414334449755	0.19503710862609067	0.0001335810282285916	0.2562596908003316	0.1250554762008516	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J0847.2+1134 '	b'bll  '	b'1FGL J0847.2+113,2FGL J0847.2+1134,3FGL J0847.1+1134,1FHL J0847.0+1132'	b'hbl'	215.4558868408203	30.889463424682607	0
0.104151571866071	0.078828061080926	0.09813102476298684	0.05917018136286261	0.10203857988180648	0.0	0.10897115077699449	0.18480527609327757	0.1730129709662935	0.08049352252429966	0.010397660684481858	[]	[]	0	b'1FGL J0854.0-4632 '	b'SNR  '	b'1FGL J0854.0-4632,2FGL J0851.7-4635,3FGL J0852.7-4631e,1FHL J0852.7-4631'	b'snr'	266.25888061523443	-1.219645380973816	0
0.11663574390638831	0.2895953470018766	0.24208490911706138	0.12081592016522759	0.23086807980944615	0.0	0.0	0.0	0.0	0.0	0.0	"[""b'[CHP2004] J095549.8+693934'"" ""b'[MTK2001b] 8'""
 ""b'[CHP2004] J095637.5+694137'"" ""b'CXOU J095601.7+694308'""
 ""b'CXOU J095548.9+694010'"" ""b'CXOU J095527.1+693923'""
 ""b'CXOU J095552.8+694020'"" ""b'CXOU J095552.4+694024'""
 ""b'CXOU J095550.7+694039'"" ""b'CXOU J095547.5+694120'""
 ""b'CXOU J095527.2+694050'"" ""b'CXOU J095600.7+694107'""
 ""b'CXOU J095549.1+694036'"" ""b'CXOU J095546.5+694040'""
 ""b'CXOU J095552.7+694045'"" ""b'CXOU J095622.7+694134'""
 ""b'CXOU J095551.4+694035'"" ""b'CXOU J095553.0+694048'""
 ""b'CXOU J095614.7+694249'"" ""b'CXOU J095550.5+694056'""
 ""b'CXOU J095544.8+694100'"" ""b'CXOU J095550.2+694039'""
 ""b'[RVZ2004] 40.49+57.4'"" ""b'CXOU J095615.1+693951'""
 ""b'[SST2011] J095554.56+694100.4'"" ""b'CXOU J095550.9+694044'""
 ""b'CXOU J095552.2+694042'"" ""b'CXOU J095621.2+694224'""
 ""b'CXOU J095554.1+694039'"" ""b'SN 2004am'""
 ""b'[SST2011] J095552.13+694053.1'"" ""b'CXOU J095534.5+693823'""
 ""b'CXOU J095551.2+694012'"" ""b'CXOU J095555.1+694027'""
 ""b'CXOU J095551.3+694043'"" ""b'CXOU J095551.0+694050'""
 ""b'CXOU J095554.9+694038'"" ""b'CXOU J095632.1+694127'"" ""b'NAME M82 ULX-1'""
 ""b'[CHP2004] J095630.9+694220'"" ""b'CXOU J095550.6+694043'""
 ""b'CXOU J095608.0+694139'"" ""b'CXOU J095624.6+694256'""
 ""b'CXOM82 J095538.3+694030'"" ""b'CXOU J095531.8+693957'""
 ""b'CXOU J095553.3+694101'"" ""b'CXOU J095546.1+694026'""
 ""b'[CHP2004] J095619.6+694146'"" ""b'CXOU J095510.7+693955'""
 ""b'CXOU J095547.4+694059'"" ""b'CXOU J095553.9+694045'""
 ""b'CXOM82 J095550.5+694022'"" ""b'CXOU J095615.2+694142'""
 ""b'CXOU J095553.2+694052'"" ""b'CXOU J095550.1+694034'""]"	['B0Ve']	2	b'1FGL J0956.5+6938 '	b'sbg  '	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	141.4094696044922	40.56696319580078	0
0.0462609779809977	0.1783556527128675	0.3918314432771837	0.11604789368914019	0.26750403233981085	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J1000.1+6539 '	b'bll  '	b''	b'blazar'	145.7462158203125	43.13162231445313	0
0.03610840486056397	0.068404183079834	0.07526336014626694	0.049482252230101456	0.13729650683647956	0.0	0.10217177263285175	0.019133002461878885	0.040276882353577584	0.12429710017457817	0.34756653522386777	[]	[]	0	b'                  '	b'bcu  '	b''	b'hbl'	266.90823364257807	20.053640365600586	0
0.21458637548284215	0.048621313442726286	0.149789985989662	0.12175694471713105	0.006169126925819293	0.0	0.07404685948017041	0.01386624415159623	0.029189829745361363	0.09008172877153657	0.2518915912931548	[]	[]	0	b'                  '	b'bll  '	b''	b'hbl'	266.90823364257807	20.053640365600586	0
0.05555566612278089	0.04383309594067926	0.02601381851450457	0.04811441544513994	0.030703022470100053	0.0	0.01520741463779914	0.021254436692918034	0.059537990576809856	0.18409439075791798	0.5156857488413503	[]	[]	0	b'1FGL J1015.1+4927 '	b'bll  '	b''	b'hbl'	165.5338592529297	52.71226119995117	0
0.01235568538429482	0.2891943988716521	0.30686612628931975	0.13901243875294733	0.25257135070178605	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'                  '	b'PSR  '	b''	b'pwn'	284.079345703125	-1.879876017570496	0
0.006599708740334312	0.22882775066923375	0.3138851208297578	0.09015891125964398	0.3605285085010302	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J1018.6-5856 '	b'HMB  '	b''	b'pwn'	284.079345703125	-1.879876017570496	1
0.011784473100096823	0.275824732356291	0.29267948301629526	0.13258579302652437	0.24089479422838128	0.0	0.011496507065334659	0.007092232591741265	0.005539807277175724	0.00737034467023688	0.01473183266792271	"[""b'2FGL J1019.0-5856'""]"	['B0Ve']	2	b'                  '	b'PSR  '	b'1FGL J1018.6-5856'	b'bin'	284.3140869140625	-1.7795172929763794	0
0.0065119311774116985	0.22578429177232015	0.30971038039375626	0.08895977811339442	0.3557334008553037	0.0	0.0033074551399508534	0.002040379830671532	0.0015937592130465604	0.002120390499849159	0.004238233004295423	"[""b'2FGL J1019.0-5856'""]"	['B0Ve']	2	b'1FGL J1018.6-5856 '	b'HMB  '	b'1FGL J1018.6-5856'	b'bin'	284.3140869140625	-1.7795172929763794	0
0.023259534222909373	0.13268796249714948	0.0914232849239483	0.08522410540337629	0.24805547906394967	0.0	0.24885500717216383	0.09067896610425866	0.05809009745948462	0.01757564950209635	0.00414991365066341	[]	[]	0	b'                  '	b'PSR  '	b''	b'unid'	284.0162658691406	-0.1847057342529297	0
0.01186935075347237	0.3312376817775447	0.006302803591900348	0.1191071662087849	0.3576259440218276	0.0	0.10317213808182311	0.03759435230311899	0.02408341959593449	0.0072866419603665605	0.0017205017052266095	[]	[]	0	b'1FGL J1023.0-5746 '	b'PSR  '	b''	b'unid'	284.0162658691406	-0.1847057342529297	0
0.04567519611253753	0.016348236591131573	0.2795528451282415	0.06540559217669714	0.022739524159972806	0.0	0.3384209143771112	0.1233154155606113	0.07899742151820072	0.02390133693856568	0.005643517436930483	[]	[]	0	b'                  '	b'     '	b''	b'unid'	284.0162658691406	-0.1847057342529297	0
0.008114581443543396	0.15151542988919076	0.33354298969647683	0.04259107563187952	0.1328211541622485	0.0	0.19667174618856373	0.07166418232428874	0.045908985450780274	0.013890151205935222	0.003279704007093109	[]	[]	0	b'                  '	b'     '	b''	b'unid'	284.0162658691406	-0.1847057342529297	0
0.016156734260686534	0.31073612539560796	0.16878865820308148	0.1490471596951649	0.3217229569049965	0.0	0.0023560804168534216	0.005346206142474574	0.008523577656726336	0.009860618746221872	0.007461882578186446	[]	[]	0	b'1FGL J1028.4-5819 '	b'PSR  '	b''	b'pwn'	285.0734558105469	-0.4597348868846893	0
0.10782506618354577	0.16018173826577134	0.02202411239199401	0.0687539112643285	0.2502705083728148	0.0	0.02745579556433321	0.06230022619032542	0.0993266630229607	0.11490742442300192	0.08695455432092425	[]	[]	0	b'                  '	b'     '	b''	b'pwn'	285.0734558105469	-0.4597348868846893	0
0.07790548676686372	0.024739479174729687	6.530558010515002e-06	0.032080352100947264	0.029237816688941796	0.0	0.10482828856840004	0.03309598166204097	0.031924233464760664	0.13840709583280536	0.5277747351825	[]	[]	0	b'1FGL J1103.7-2329 '	b'bll  '	b''	b'hbl'	273.18972778320307	33.07934188842773	0
0.24660281190590175	0.13069414091934736	0.07407250125407185	0.17173435925716693	0.10002560659104491	0.0	0.19246485781217	0.07431367957387047	0.009706953614845	0.0003666424710261369	1.844660055562778e-05	[]	[]	0	b'1FGL J1104.4+3812 '	b'BLL  '	b''	b'hbl'	179.83168029785156	65.03147888183594	0
0.037632858318966234	0.22639247385542405	0.3003357837382924	0.1221697091658107	0.31346917492150667	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J1119.4-6127c'	b'PSR  '	b''	b'pwn'	292.15130615234375	-0.5369425415992737	0
0.2014706839823112	0.10750654627905597	0.059381645559647575	0.11821487678839036	0.09143024370787467	0.0	0.3094559273707675	0.08361491333874878	0.022293151830394684	0.00523600384996161	0.0013960072928477433	[]	[]	0	b'1FGL J1136.6+7009 '	b'bll  '	b''	b'hbl'	131.90977478027344	45.64101791381836	0
0.30089944980736355	0.1553470498571441	0.21238715808958247	0.23708511463888574	0.09428122760702405	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J1136.2+6739 '	b'bll  '	b''	b'hbl'	133.45303344726562	47.9507064819336	0
0.15581963643820027	0.20384375529223872	0.20051910655321536	0.1961538947530855	0.17876254426915966	0.0	0.05531973774243141	0.00795200473508799	0.0013884489594829946	0.00020506598925745134	3.5805267840639784e-05	[]	[]	0	b'1FGL J1217.7+3007 '	b'bll  '	b''	b'hbl'	188.87486267089844	82.0528793334961	0
0.45544202319240584	0.15566961112200592	0.0008735710196257849	0.2772187923498501	0.11079600231611239	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J1221.3+3008 '	b'bll  '	b''	b'hbl'	186.3585662841797	82.73455047607422	0
0.04795880984175628	0.10794233947759926	0.11186977991560373	0.09535750555954131	0.11526376039513106	0.0	0.43518814356969565	0.05811559297871903	0.019975871223230756	0.006197836271802284	0.002130360766920638	[]	[]	0	b'1FGL J1221.5+2814 '	b'bll  '	b''	b'ibl'	201.7352600097656	83.28802490234375	0
0.16010732030617583	0.1751929496386681	0.31095582935578264	0.2539190452482644	0.09982485545110914	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'                  '	b'bll  '	b''	b'hbl'	233.95216369628903	83.41777801513672	0
0.03637992305588776	0.18457715283852058	0.32488727897464637	0.10902778983335143	0.26513151636925897	0.0	0.07721176405567519	0.0026573356798326687	0.00012281694130270637	4.22689267889624e-06	1.9535884531890549e-07	[]	[]	0	b'1FGL J1224.7+2121 '	b'FSRQ '	b''	b'fsrq'	255.0734100341797	81.65980529785156	0
0.06996828370356131	0.26450508418016055	0.16165110596607465	0.25314523762024665	0.2507302885299568	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J1230.8+1223 '	b'rdg  '	b''	b'fri'	283.7777404785156	74.49115753173828	0
0.028938637959474794	0.1677867452655696	0.3538542893103196	0.09362813197115545	0.26758525605731714	0.0	0.06528805656042672	0.016566420841368806	0.004777175973641276	0.0012227016867741747	0.0003525843739525339	[]	[]	0	b'1FGL J1256.2-0547 '	b'FSRQ '	b''	b'fsrq'	305.1043395996094	57.06240463256836	0
0.177805575066147	0.05940791749795324	1.0263746909028978e-05	0.04702748886115059	0.08308757573041119	0.0	0.03893363960729229	0.14911425304312498	0.2282047920817993	0.1782564783187625	0.038152016046449896	[]	[]	0	b'                  '	b'PWN  '	b''	b'pwn'	304.235595703125	-0.356149822473526	0
0.052588418637505276	0.16617252909646604	0.29872798785081006	0.048057332337773984	0.12866532877174716	0.0	0.1196730438678714	0.08917885904033217	0.03191367387927778	0.03232257120090114	0.032700255317315144	[]	[]	0	b'                  '	b'bcu  '	b''	b'hbl'	307.554443359375	20.04585838317871	0
0.01951258003271288	0.12214151025343292	0.5167777430378496	0.055069257309929356	0.2864989093660752	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J1322.0-4515 '	b'RDG  '	b''	b'fri'	309.5158996582031	19.41727066040039	0
0.032135075499389806	0.10245514460131025	0.5790707370914034	0.05509220640747083	0.23124683640042565	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J1325.6-4300 '	b'RDG  '	b''	b'fri'	309.5158996582031	19.41727066040039	0
0.00293480407973111	0.04921858218856351	0.1866184882422954	0.018541301021961422	0.11793377162785111	0.0	0.47664891613566107	0.08134120180422928	0.02857706084784629	0.027749774144987797	0.01043609990687299	[]	[]	0	b'                  '	b'PSR  '	b''	b'pwn'	309.81207275390625	-2.4941415786743164	0
0.010805078402763547	0.28808145255636564	0.16922734664098943	0.12780747764184394	0.32031073832496076	0.0	0.03808072322534892	0.013446018598743524	0.013992270143109727	0.013587882886085435	0.00466101157978892	[]	[]	0	b'1FGL J1418.7-6057 '	b'PSR  '	b''	b'pwn'	313.2469482421875	0.14962416887283325	0
0.017325553442053637	0.21031812037472086	0.3175544617571601	0.11913010989934004	0.20833934531108345	0.0	0.05788505931960465	0.020438781574470603	0.02126911777533391	0.020654424083136343	0.007085026463096373	[]	[]	0	b'1FGL J1420.1-6048 '	b'PSR  '	b''	b'pwn'	313.2469482421875	0.14962416887283325	0
0.010844849202566087	0.28914180856206695	0.1698502303141567	0.1282779051035513	0.32148972229654094	0.0	0.025949375999907626	0.018850329059791587	0.01932311709624067	0.013845950755566452	0.0024267116096117055	[]	[]	0	b'1FGL J1418.7-6057 '	b'PSR  '	b''	b'pwn'	313.32611083984375	0.11877414584159852	0
0.01742267529171726	0.21149710059817445	0.31933457670690435	0.11979791752019046	0.2095072331157643	0.0	0.039520310215858355	0.0287086229787038	0.02942866841898263	0.021087068494264852	0.0036958266594395543	[]	[]	0	b'1FGL J1420.1-6048 '	b'PSR  '	b''	b'pwn'	313.32611083984375	0.11877414584159852	0
0.2485381626203289	0.1638245344414327	0.09160916183792193	0.19572379645816548	0.12536063171181416	0.0	0.05646685523061614	0.04101905194454453	0.042047857169341944	0.030129329385322954	0.005280619200511313	[]	[]	0	b'1FGL J1426.9+2347 '	b'BLL  '	b''	b'hbl'	29.48735427856445	68.20761871337889	0
0.3363913536860014	0.08132347201488815	0.008284013921134722	0.06825373715298283	0.040351324371814316	0.0	0.020205487997698474	0.08178997749584557	0.13783629545483075	0.13590344663597617	0.08966089126882762	[]	[]	0	b'1FGL J1428.7+4239 '	b'bll  '	b''	b'hbl'	77.4871597290039	64.89894104003906	0
0.21252817937572985	0.10141262771909364	0.1630048012690462	0.21106280620477327	0.07186279600015194	0.0	0.10867024070142639	0.04364977466592547	0.035709323205536644	0.028656188782127816	0.023443262076188836	[]	[]	0	b'1FGL J1442.8+1158 '	b'bll  '	b''	b'hbl'	8.329700469970701	59.84013748168945	0
0.038653204732857924	0.07569374873937496	0.12723059105740386	0.11291206105540987	0.11814458166795554	0.0	0.14598706738912412	0.12139461834359508	0.1025877252198166	0.08530617110488635	0.07209023068957572	[]	[]	0	b'1FGL J1443.8+2457 '	b'fsrq '	b'3FGL J1443.9+2502'	b'fsrq'	34.563098907470696	64.70121765136719	0
0.0024043185877185495	0.12045668960020908	0.32347756270572436	0.021415153051057526	0.5322462760552906	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'                  '	b'     '	b''	b'pwn'	317.8908386230469	-1.7812958955764768	0
0.004665406277585698	0.25587926720213827	0.31880248332980243	0.09172061610259297	0.3289322270878806	0.0	0.0	0.0	0.0	0.0	0.0	[]	[]	0	b'1FGL J1459.4-6053 '	b'PSR  '	b''	b'pwn'	317.8908386230469	-1.7812958955764768	0
