gev_nuFnu10000_100000,gev_nuFnu1000_3000,gev_nuFnu100_300,gev_nuFnu3000_10000,gev_nuFnu300_1000,gev_nuFnu30_100,tev_0.3TeV,tev_1TeV,tev_3TeV,tev_10TeV,tev_30TeV,gev_1FGL_Name,gev_CLASS1,tev_fermi_names,tev_classes,marked
0.0023689174170578465,0.31314503177165287,0.021598457566768647,0.12820122663924235,0.34664149070242606,0.0,0.0863590107143193,0.03427770707335203,0.021618744318519713,0.04317625429778579,0.002613159498875188,b'1FGL J1718.2-3825 ',b'PSR  ',b'',b'pwn',0
0.2651499421370731,0.14716393575672787,0.25438610926257604,0.2128355296586092,0.12046448318501385,0.0,0.0,0.0,0.0,0.0,0.0,b'1FGL J1725.0+1151 ',b'bll  ',b'',b'hbl',0
0.07551684294766112,0.07490878487472154,0.09575483520371444,0.10419403112302174,0.07767418716545542,0.0,0.2650070876573056,0.21722441542543008,0.06621744761575474,0.018011764713575674,0.0054906032733596215,b'1FGL J1727.9+5010 ',b'bll  ',b'',b'hbl',0
0.1795538031969165,0.1250000029160253,0.06653932980323929,0.2227504918030975,0.06063971909581869,0.0,0.17311457432328492,0.08794135015468556,0.04740160798150913,0.024079783366783493,0.012979337358639773,b'1FGL J1744.2+1934 ',b'bll  ',b'',b'hbl',0
0.006582012361500371,0.1789655877117125,0.3676097462317757,0.020130929392310926,0.2386488332268712,0.0,0.11100652307915203,0.0437372417628258,0.021187412744001755,0.006904392095323746,0.00522732139452604,b'                  ',b'spp  ',b'',"b'unid,snr,mc'",0
0.014913071512964766,0.37796551689815455,0.022943145287670972,0.1575459358953334,0.36401653623460045,0.0,0.024424999342810887,0.01981770402153759,0.013368509714363683,0.004556655714121713,0.0004479253784420455,b'                  ',b'     ',b'',b'unid',0
0.05562264303576604,0.1270778015212333,0.45503717478958483,0.12461851410359623,0.19394124991928952,0.0,0.017047398289958625,0.013831742179641204,0.00933053493452875,0.003180312258706869,0.00031262896769450766,b'1FGL J1745.6-2900c',b'spp  ',b'',b'unid',0
0.03868871138587405,0.43833839187593787,0.004229843507719605,0.24031173494233332,0.27843131828813505,0.0,0.0,0.0,0.0,0.0,0.0,b'1FGL J1746.4-2849c',b'pwn  ',b'',b'unid',0
0.03755860405672232,0.4255344133622351,0.004106288677951248,0.23329216661836333,0.2702982670131917,0.0,0.018926695027695166,0.0010623559915144845,0.0031922232480022586,0.0023698586617496072,0.0036591273425748707,b'1FGL J1746.4-2849c',b'pwn  ',b'',b'unid',0
0.014627544510516358,0.33610515657692236,0.1735298976467833,0.184776965022166,0.2909604362436119,0.0,0.0,0.0,0.0,0.0,0.0,b'1FGL J1747.9-2448 ',b'glc  ',b'',"b'unid,gc'",0
0.04319817666735123,0.2307442897041051,0.19105727663471328,0.1853126539038973,0.2945686127321387,0.0,0.022419022277940716,0.011813309176765149,0.010683047434360084,0.006305798313039278,0.0038978131556889352,b'1FGL J1800.5-2359c',b'     ',b'',"b'snr,mc'",0
0.00348331445031415,0.23745104609298107,0.3379824601336736,0.07714638654219433,0.3439367927808369,0.0,0.0,0.0,0.0,0.0,0.0,b'1FGL J1813.3-1246 ',b'PSR  ',b'',b'unid',0
2.661957025401533e-12,4.1015905935033415e-11,1.0838682725310926e-10,1.2089620099392168e-11,7.131453064467734e-11,0.0,4.163949077240205e-11,3.323341492798492e-11,2.3752148440316574e-11,1.232782564142979e-11,3.949047328189278e-12,b'1FGL J1826.2-1450 ',b'HMB  ',b'',b'bin',1
0.07502770326878895,0.18302704030865413,0.1072603906434925,0.16559581714065683,0.18135609029233501,0.0,0.11189887058752905,0.06810468625947685,0.04400493827397693,0.03512656158560395,0.028597901639485952,b'1FGL J1834.3-0842c',b'snr  ',b'',b'unid',0
0.16778048365790896,0.16765588863151026,0.010128206494870428,0.18182894390929685,0.06049926285147613,0.0,0.07265766170308413,0.15442203604910215,0.09631240725846002,0.05572712873244581,0.03298798071184541,b'                  ',b'PWN  ',b'',b'unid',0
0.0041587782329418075,0.1712190442514878,0.2631275663979313,0.07860468850894327,0.35549850576701814,0.0,0.030394571568649133,0.06436171952216058,0.0326351257508681,0.0,0.0,b'1FGL J1848.1-0145c',b'     ',b'',b'unid',0
0.007360740758574858,0.19137978927600272,0.37413454233136734,0.0834557985871549,0.23209709886181623,0.0,0.06250726463497479,0.015447505078016406,0.010553225719801005,0.012992774512014886,0.010071260240276655,b'                  ',b'     ',b'',b'unid',0
0.0643967671549313,0.20074131896372013,0.2752752617726948,0.18085453133191276,0.26350186950165344,0.0,0.010023403219570726,0.002987541486883618,0.0013695937932038304,0.0005826195436556083,0.0002670932317737731,b'1FGL J1910.9+0906c',b'snr  ',b'',"b'snr,mc'",0
0.0783543659451254,0.2463043752253924,0.22041074837354696,0.177071705120333,0.2778588053356023,0.0,0.0,0.0,0.0,0.0,0.0,b'1FGL J1922.9+1411 ',b'SNR  ',b'',"b'snr,mc'",0
0.28683467674988555,0.18934338646702334,0.135500414876117,0.22294632471753817,0.16537519718943597,0.0,0.0,0.0,0.0,0.0,0.0,b'1FGL J2000.0+6508 ',b'bll  ',b'',b'hbl',0
0.20088417379397222,0.19869875521876884,0.19789677189743354,0.2289611567826317,0.17355914230719352,0.0,0.0,0.0,0.0,0.0,0.0,b'1FGL J2001.1+4351 ',b'bll  ',b'',b'ibl',0
0.26155432204793944,0.1441419350073081,0.08055977444764564,0.20137536560511773,0.10355846898495565,0.0,0.16707179322929785,0.023211378363041053,0.015366535101909641,0.0027068584236407105,0.0004535687891442771,b'1FGL J2009.5-4849 ',b'BLL  ',b'',b'hbl',0
0.018201674843424376,0.1885336966892936,0.3786970365998015,0.07836020431578984,0.29338054108931877,0.0,0.027414796866075397,0.006651005206351159,0.003036229397439479,0.0028783165031450574,0.002846498489360751,b'1FGL J2015.7+3708 ',b'FSRQ ',b'',"b'pwn,snr'",0
0.01641167413270445,0.16999279570234907,0.34145497121338103,0.07065405514962696,0.2645287248922507,0.0,0.006787540527685262,0.015721242335325927,0.02909972196118453,0.046848508880946126,0.03850076520454576,b'1FGL J2015.7+3708 ',b'FSRQ ',b'',b'unid',0
0.009411665739700637,0.31290687162905756,0.22504846706821716,0.1338607566331379,0.31877223892988676,0.0,0.0,0.0,0.0,0.0,0.0,b'1FGL J2021.0+3651 ',b'PSR  ',b'',"b'pwn,unid'",0
2.8456859261222295e-12,4.6002888992300477e-11,1.4188471576389701e-11,3.224834635030694e-11,3.170300133123336e-11,0.0,0.0,0.0,0.0,0.0,0.0,b'1FGL J2032.2+4127 ',b'PSR  ',b'',b'unid',1
0.23708332619893815,0.18479185176457769,0.09068982648140284,0.2240350131103365,0.14437597063389085,0.0,0.1006208887437742,0.013480771513530686,0.004679781934761015,0.00023028625007645166,1.2283368711763482e-05,b'1FGL J2158.8-3013 ',b'bll  ',b'',b'hbl',0
0.033690371538196595,0.12223389568432488,0.19805056163579446,0.08030144747125116,0.16331981133799323,0.0,0.36488719547992265,0.03230181955421892,0.0045954811744037165,0.0005422691489050627,7.714697498914368e-05,b'1FGL J2202.8+4216 ',b'BLL  ',b'',b'lbl',0
0.014312060459271879,0.2810736518440568,0.24731755105581998,0.14677616196766596,0.31052057467318533,0.0,0.0,0.0,0.0,0.0,0.0,b'1FGL J2229.0+6114 ',b'PSR  ',b'',"b'pwn,snr'",0
0.33795724152721507,0.20424454572792672,0.08782298495046544,0.24752064314146904,0.12245458465292372,0.0,0.0,0.0,0.0,0.0,0.0,b'1FGL J2244.0+2021 ',b'bll  ',b'',b'ibl',0
0.18698617407938106,0.14291091460601782,0.2209665717557107,0.14494971205003873,0.121464269429419,0.0,0.1507875452189159,0.028072259185382063,0.0034685346467204082,0.00035068883644772666,4.333019196653771e-05,b'1FGL J2250.1+3825 ',b'bll  ',b'',b'hbl',0
0.1703057756702888,0.22242448569897783,1.3664411245644177e-06,0.2744797762972994,0.10417110059293214,0.0,0.14756123048505077,0.05029884961346822,0.027396489763625874,0.0030001058490585317,0.00036081958817375787,b'1FGL J2323.4+5849 ',b'snr  ',b'',b'snr',0
0.19203190093479106,0.14401211778330136,0.07314548874374237,0.14993430938168995,0.09442977378613428,0.0,0.22361393819344516,0.07622275723572898,0.04151657551636797,0.004546353277889834,0.0005467851469092015,b'1FGL J2347.1+5142 ',b'bll  ',b'',b'hbl',0
