s_FLUX_U	s_FLUX_B	s_FLUX_V	s_FLUX_R	s_FLUX_I	s_FLUX_G	s_FLUX_J	s_FLUX_H	s_FLUX_K	s_FLUX_u	s_FLUX_g	s_FLUX_r	s_FLUX_i	s_FLUX_z	tev_0.3TeV	tev_1TeV	tev_3TeV	tev_10TeV	tev_30TeV	xmm_SC_EP_1_FLUX	xmm_SC_EP_2_FLUX	xmm_SC_EP_3_FLUX	xmm_SC_EP_4_FLUX	xmm_SC_EP_5_FLUX	s_MAIN_ID	s_class	s_nan_spectra	tev_fermi_names	tev_classes	tev_glat	tev_glon	marked
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008710040176024619	-0.008639923387397662	-0.0	-0.0	-0.008631400950151212	-0.008453352630219152	-0.008411429225372965	-0.008385187845946685	-0.0	-0.0	-0.0	-0.0	-0.0	0.09063525926031171	0.08510190616704252	0.0934728723995435	0.10426819724848438	0.12250104662106191	0.11651316686990351	0.11155155369166007	0.10997445950276329	0.10775317471659285	0.10945969773774848	b'VFTS 183'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.01954973807456138	-0.019808812437648884	-0.01979086374677984	-0.0	-0.01943951998751113	-0.0	-0.019301920055392205	-0.01926283269767431	-0.01922120878639222	-0.0	-0.0	-0.0	-0.0	-0.0	0.20766116065208337	0.19498328523115172	0.2141626264478844	0.23889659539156888	0.28067122806327155	-0.0	-0.0	-0.0	-0.0	-0.0	b'OGLE LMC-ECL-21065'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.009286319620870955	-0.009286319620870955	-0.0092908764083998	-0.0	-0.0	-0.0	-0.0	-0.0	0.10079214544497515	0.09463870654794086	0.10394775087469629	0.11595283544311068	0.13622891807182647	0.12655009132851797	-0.0	0.1130797127402528	0.12163889224688225	0.11503446295193925	b'2MASS J05371136-6905041'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.006755313709012556	-0.006928698271184764	-0.006816559580528935	-0.0	-0.0	-0.006754476737351028	-0.006451865462707593	-0.006402993174754805	-0.006372313613224667	-0.0	-0.0	-0.0	-0.0	-0.0	0.07517742747434011	0.08838308208207284	0.10326770235094215	0.11957980644015022	0.13446442670901956	0.11761091522412402	0.10825459634315111	0.10338567323210153	0.10080893883369428	0.09554965185916853	b'HD  43582'	B0Ve	False	b''	b'snr'	3.234989643096924	189.0648193359375	0
-0.0	-0.019370971422039737	-0.01938365836114259	-0.0	-0.0	-0.019327914892741004	-0.019142908600753985	-0.019103424305453368	-0.019059287278018217	-0.0	-0.0	-0.0	-0.0	-0.0	0.20382604521746034	0.19138230657758284	0.21020744103126351	0.2344846195681259	0.27548775246571644	-0.0	-0.0	-0.0	-0.0	-0.0	b'[ST92] 1-31'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.017459545645303064	-0.017433562614255667	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.16850285582721977	0.18776632904141727	0.2120710189666748	0.2303430586861258	0.23620984573812104	-0.0	-0.0	-0.0	-0.0	-0.0	b'[LSB2000] Star 2'	B0Ve	False	b''	b'other'	-31.911823272705078	279.62399291992193	0
-0.0	-0.019180942516567368	-0.01908707310979827	-0.0	-0.0	-0.0	-0.018865703820126742	-0.018806005361641696	-0.018818841929160016	-0.0	-0.0	-0.0	-0.0	-0.0	0.20005619223508245	0.18784260605277445	0.20631956130694135	0.2301477226742204	0.2703924844682755	-0.0	-0.0	-0.0	-0.0	-0.0	b'Cl* NGC 2070    SMB     372'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.020073971281924882	-0.02040653537148071	-0.02041813969521876	-0.020569632956659787	-0.020286642858246648	-0.020347675331733203	-0.020239750913189195	-0.0202539924153718	-0.02014891309523951	-0.0	-0.0	-0.0	-0.0	-0.0	0.19257636504761388	0.21459195422899896	0.2423689839798465	0.26325149646845136	0.2699564541941538	-0.0	-0.0	-0.0	-0.0	-0.0	b'UCAC2   1802729'	B0Ve	False	b''	b'other'	-31.911823272705078	279.62399291992193	0
-0.0	-0.018581385198140253	-0.018444465209042755	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.16885011211847303	0.18815328413915175	0.21250806197800617	0.23081775732480816	0.2366966348467438	-0.0	-0.0	-0.0	-0.0	-0.0	b'[ST92] 2-27'	B0Ve	False	b''	b'other'	-31.911823272705078	279.62399291992193	0
0.1537795864640528	0.15359717357448655	0.14819945979522375	0.0	0.0	0.1451804271298443	0.13462460415813257	0.1328866086020241	0.13173214027623606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[MT91] 213'	B0Ve	False	b''	b'unid'	1.1111170053482056	80.29947662353516	0
-0.0	-0.019130993088186	-0.019147150674090244	-0.0	-0.0	-0.0	-0.0	-0.017209214150839713	-0.016201184677096466	-0.0	-0.0	-0.0	-0.0	-0.0	0.19584037577484542	0.18388416846739572	0.20197175585833724	0.2252977825314234	0.2646944599582107	-0.0	-0.0	-0.0	-0.0	-0.0	b'2MASS J05384705-6905016'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.017514173507194256	-0.01679565826228539	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.16840788586990652	0.18766050199079318	0.2119514935407123	0.2302132349490536	0.236076715419014	-0.0	-0.0	-0.0	-0.0	-0.0	b'[ST92] 2-8'	B0Ve	False	b''	b'other'	-31.911823272705078	279.62399291992193	0
-0.0	-0.019260527152579546	-0.0191878730057194	-0.0	-0.0	-0.0	-0.01899442481993177	-0.01896932902458415	-0.018973518222396634	-0.0	-0.0	-0.0	-0.0	-0.0	0.20017078949867487	0.18795020706426638	0.2064377463872791	0.2302795571300592	0.27054737214493196	-0.0	-0.0	-0.0	-0.0	-0.0	b'VFTS 50'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
